pid_key;x;y;z;class;step
3:16.996:20.711:0.000;16.995761;20.710567;0;3;28
3:17.794:20.509:0.000;17.793552;20.508539;0;3;28
3:18.614:20.576:0.000;18.613714;20.576499;0;3;28
3:19.367:20.907:0.000;19.36737;20.907084;0;3;28
3:19.973:21.464:0.000;19.972851;21.464468;0;3;28
3:20.365:22.188:0.000;20.364543;22.188251;0;3;28
4:17.598:13.500:-1.096;17.598076;13.5;-1.095505;4;28
4:17.817:15.755:-0.718;17.817284;15.754889;-0.717588;4;28
4:16.945:13.055:-0.576;16.944544;13.055456;-0.575546;4;28
4:17.750:15.000:-0.481;17.75;15;-0.481377;4;28
4:16.250:17.165:-0.357;16.25;17.165064;-0.356874;4;28
4:12.585:14.353:0.014;12.585185;14.352952;0.013617;4;28
4:12.763:16.292:0.101;12.762768;16.291667;0.100644;4;28
4:13.667:15.000:0.113;13.666667;15;0.112878;4;28
4:13.625:12.618:0.131;13.625;12.61843;0.130595;4;28
4:13.173:13.173:0.142;13.173307;13.173307;0.142248;4;28
4:16.375:12.618:0.184;16.375;12.61843;0.184195;4;28
4:13.468:16.532:0.239;13.467935;16.532065;0.239421;4;28
4:14.612:16.449:0.251;14.611771;16.448889;0.251268;4;28
4:14.547:13.310:0.515;14.547067;13.30963;0.515259;4;28
4:17.309:16.333:0.533;17.309401;16.333333;0.532766;4;28
4:12.402:13.500:0.594;12.401924;13.5;0.59426;4;28
4:15.000:12.333:0.655;15;12.333333;0.655329;4;28
4:15.417:15.083:0.670;15.416667;15.083333;0.670489;4;28
4:15.792:16.371:0.799;15.791667;16.371207;0.798869;4;28
4:15.733:12.263:0.934;15.733321;12.26321;0.934049;4;28
4:17.121:17.121:1.000;17.12132;17.12132;1;4;28
4:15.000:13.917:1.078;15;13.916667;1.077781;4;28
4:4.715:33.980:2.100;4.71537;33.979643;2.100146;4;28
4:6.633:30.951:2.112;6.632797;30.950665;2.111716;4;28
4:6.919:32.563:2.123;6.918986;32.563465;2.122879;4;28
4:6.310:33.511:2.145;6.309721;33.511499;2.144965;4;28
4:3.690:33.511:2.173;3.690279;33.511499;2.172659;4;28
4:3.367:30.951:2.181;3.367203;30.950665;2.180545;4;28
4:3.081:32.563:2.220;3.081014;32.563465;2.220371;4;28
4:32.072:28.861:2.450;32.071589;28.861134;2.450349;4;28
4:27.676:30.920:2.567;27.675559;30.920311;2.566905;4;28
4:28.580:31.717:2.609;28.579819;31.716704;2.609465;4;28
4:32.364:30.000:2.637;32.364;30;2.636921;4;28
4:30.153:32.427:2.651;30.152707;32.427201;2.650885;4;28
4:31.303:27.947:2.673;31.303131;27.946594;2.672611;4;28
4:28.536:28.231:2.704;28.536475;28.230902;2.703773;4;28
4:32.131:31.172:2.727;32.131178;31.171625;2.727454;4;28
4:31.267:31.996:2.746;31.266695;31.995991;2.746026;4;28
4:29.532:27.544:2.757;29.531547;27.544282;2.756939;4;28
4:27.520:29.687:2.865;27.519713;29.686667;2.865356;4;28
4:5.127:32.318:2.949;5.127273;32.318182;2.948545;4;28
4:30.288:30.544:3.719;30.288;30.544;3.719054;4;28
4:29.584:30.288:3.803;29.584;30.288;3.802604;4;28
-1:1.000:10.000:0.909;1;10;0.909336;-1;28
-1:1.345:9.138:0.895;1.344828;9.137931;0.894787;-1;28
-1:1.690:8.276:0.906;1.689655;8.275862;0.906118;-1;28
-1:2.034:7.414:0.971;2.034483;7.413793;0.970856;-1;28
-1:2.379:6.552:0.960;2.37931;6.551724;0.959536;-1;28
-1:2.724:5.690:1.053;2.724138;5.689655;1.052986;-1;28
-1:17.000:8.000:1.424;17;8;1.423857;-1;28
-1:17.796:8.429:1.650;17.795918;8.428571;1.649666;-1;28
-1:18.592:8.857:1.601;18.591837;8.857143;1.601309;-1;28
-1:19.388:9.286:1.270;19.387755;9.285714;1.270277;-1;28
-1:20.184:9.714:1.741;20.183673;9.714286;1.740855;-1;28
-1:20.980:10.143:1.652;20.979592;10.142857;1.65247;-1;28
-1:21.776:10.571:1.256;21.77551;10.571429;1.255744;-1;28
-1:22.571:11.000:1.526;22.571429;11;1.525561;-1;28
-1:23.367:11.429:1.322;23.367347;11.428571;1.3215;-1;28
-1:24.163:11.857:1.357;24.163265;11.857143;1.356938;-1;28
-1:24.959:12.286:1.332;24.959184;12.285714;1.331515;-1;28
-1:25.755:12.714:1.199;25.755102;12.714286;1.199059;-1;28
-1:26.551:13.143:1.472;26.55102;13.142857;1.472137;-1;28
-1:27.347:13.571:1.386;27.346939;13.571429;1.386106;-1;28
-1:28.143:14.000:1.494;28.142857;14;1.494276;-1;28
-1:28.939:14.429:1.313;28.938776;14.428571;1.313007;-1;28
-1:29.735:14.857:1.739;29.734694;14.857143;1.739014;-1;28
-1:5.000:20.000:0.905;5;20;0.905095;-1;28
-1:6.034:20.517:0.918;6.034483;20.517241;0.91798;-1;28
-1:7.069:21.034:0.916;7.068966;21.034483;0.916032;-1;28
-1:8.103:21.552:1.092;8.103448;21.551724;1.091949;-1;28
-1:9.138:22.069:1.092;9.137931;22.068966;1.091612;-1;28
-1:10.172:22.586:0.902;10.172414;22.586207;0.901985;-1;28
-1:11.207:23.103:0.966;11.206897;23.103448;0.96621;-1;28
-1:12.241:23.621:1.012;12.241379;23.62069;1.01213;-1;28
-1:13.276:24.138:0.901;13.275862;24.137931;0.90066;-1;28
-1:14.310:24.655:0.999;14.310345;24.655172;0.999432;-1;28
-1:35.000:7.000:2.068;35;7;2.06779;-1;28
-1:34.053:6.789:1.878;34.052632;6.789474;1.878066;-1;28
-1:33.105:6.579:1.855;33.105263;6.578947;1.854973;-1;28
-1:32.158:6.368:1.958;32.157895;6.368421;1.958246;-1;28
-1:31.211:6.158:1.895;31.210526;6.157895;1.895104;-1;28
-1:30.263:5.947:2.171;30.263158;5.947368;2.171426;-1;28
-1:29.316:5.737:2.137;29.315789;5.736842;2.13739;-1;28
-1:28.368:5.526:2.015;28.368421;5.526316;2.015127;-1;28
-1:27.421:5.316:2.155;27.421053;5.315789;2.15451;-1;28
-1:26.474:5.105:2.008;26.473684;5.105263;2.007791;-1;28
-1:13.000:6.000:2.149;13;6;2.149054;-1;28
-1:13.684:5.316:1.912;13.684211;5.315789;1.912172;-1;28
-1:16.000:15.000:1.094;16;15;1.093916;-1;28
-1:14.052:15.319:1.011;14.052347;15.319302;1.011075;-1;28
-1:15.796:14.395:1.094;15.796093;14.394826;1.094373;-1;28
-1:14.604:15.993:1.103;14.604335;15.993044;1.102948;-1;28
-1:15.058:13.933:1.067;15.057873;13.932602;1.0674;-1;28
-1:15.533:16.005:1.038;15.533017;16.005376;1.0384;-1;28
-1:14.174:14.217:0.890;14.173867;14.217445;0.890375;-1;28
-1:16.179:15.259:1.052;16.17868;15.259447;1.051679;-1;28
-1:13.800:15.130:0.981;13.800178;15.130488;0.980608;-1;28
-1:16.095:14.493:0.987;16.09535;14.493237;0.986717;-1;28
-1:14.284:16.056:0.766;14.284003;16.056017;0.765662;-1;28
-1:15.341:13.771:0.779;15.341329;13.770643;0.77947;-1;28
-1:15.360:16.296:0.880;15.359779;16.295809;0.880079;-1;28
-1:14.245:13.887:0.840;14.2453;13.886901;0.8398;-1;28
-1:16.283:15.594:0.782;16.283124;15.593636;0.78177;-1;28
-1:13.594:14.847:0.858;13.594495;14.847142;0.857529;-1;28
-1:16.381:14.696:0.829;16.380739;14.696076;0.829372;-1;28
-1:13.924:16.020:0.753;13.923524;16.019692;0.753152;-1;28
-1:15.695:13.690:0.947;15.694537;13.689965;0.947058;-1;28
-1:15.084:16.549:0.742;15.084009;16.549448;0.741628;-1;28
-1:14.426:13.558:0.816;14.425648;13.558484;0.816251;-1;28
-1:16.290:15.981:0.648;16.29022;15.9808;0.647649;-1;28
-1:13.464:14.483:0.684;13.464148;14.482511;0.683638;-1;28
-1:16.621:15.000:0.578;16.62069;15;0.578392;-1;28
-1:13.552:15.871:0.634;13.552207;15.871108;0.634053;-1;28
-1:16.094:13.712:0.528;16.09386;13.712209;0.527613;-1;28
-1:14.715:16.735:0.581;14.715487;16.735454;0.581405;-1;28
-1:14.715:13.265:0.631;14.715487;13.264546;0.631468;-1;28
-1:16.183:16.393:0.379;16.183154;16.392917;0.379277;-1;28
-1:13.434:14.058:0.587;13.43402;14.057781;0.586553;-1;28
-1:16.897:15.000:0.705;16.896552;15;0.704591;-1;28
-1:13.203:15.606:0.583;13.202727;15.605572;0.582725;-1;28
-1:16.510:13.852:0.588;16.509832;13.852256;0.588365;-1;28
-1:14.272:16.826:0.376;14.272487;16.82592;0.376491;-1;28
-1:15.106:13.037:0.596;15.106411;13.037365;0.596299;-1;28
-1:15.953:16.797:0.732;15.952969;16.79749;0.732033;-1;28
-1:13.523:13.601:0.426;13.522975;13.600887;0.42599;-1;28
-1:17.054:15.452:0.622;17.054271;15.452179;0.622362;-1;28
-1:12.909:15.227:0.643;12.908882;15.227423;0.643387;-1;28
-1:16.909:14.117:0.523;16.909038;14.116785;0.523215;-1;28
-1:13.781:16.798:0.406;13.780869;16.798083;0.405564;-1;28
-1:15.581:12.907:0.470;15.581182;12.906771;0.470367;-1;28
-1:15.600:17.160:0.379;15.599632;17.159681;0.378788;-1;28
-1:13.742:13.145:0.471;13.742167;13.144835;0.470946;-1;28
-1:17.097:15.970:0.248;17.096812;15.970089;0.247779;-1;28
-1:12.703:14.750:0.323;12.703199;14.750208;0.322999;-1;28
-1:17.256:14.503:0.256;17.25633;14.503344;0.255671;-1;28
-1:13.273:16.636:0.124;13.272631;16.63625;0.123705;-1;28
-1:16.114:12.898:0.478;16.114489;12.897851;0.47836;-1;28
-1:15.133:17.445:0.002;15.132547;17.444685;0.001825;-1;28
-1:14.094:12.726:0.053;14.0938;12.725609;0.052652;-1;28
-1:17.004:16.523:0.263;17.003958;16.52337;0.2634;-1;28
-1:12.615:14.196:0.366;12.614528;14.196241;0.366218;-1;28
-1:17.517:15.000:0.204;17.517241;15;0.204299;-1;28
-1:12.784:16.333:0.333;12.78399;16.333329;0.332839;-1;28
-1:16.674:13.029:-0.006;16.674275;13.028891;-0.006438;-1;28
-1:14.570:17.620:0.186;14.570441;17.620195;0.186448;-1;28
-1:14.570:12.380:0.170;14.570441;12.379805;0.170275;-1;28
-1:16.764:17.076:0.256;16.76357;17.076235;0.25552;-1;28
-1:12.666:13.596:-0.048;12.665803;13.59556;-0.048468;-1;28
-1:17.793:15.000:-0.100;17.793103;15;-0.100144;-1;28
-1:12.353:15.892:0.168;12.353107;15.891842;0.168295;-1;28
-1:17.224:13.310:-0.126;17.22357;13.309686;-0.125944;-1;28
-1:13.941:17.659:0.155;13.940639;17.658795;0.154717;-1;28
-1:15.155:12.142:0.001;15.154949;12.142129;0.001027;-1;28
-1:16.373:17.590:0.088;16.372921;17.589604;0.087809;-1;28
-1:12.872:12.984:-0.047;12.872082;12.984329;-0.047106;-1;28
-1:17.930:15.645:0.065;17.929862;15.644911;0.064964;-1;28
-1:12.018:15.324:0.045;12.017586;15.324357;0.044882;-1;28
-1:17.723:13.740:0.041;17.722726;13.740333;0.041301;-1;28
-1:14.690:14.069:0.950;14.689655;14.068966;0.950085;-1;28
-1:14.621:14.138:0.862;14.62069;14.137931;0.861787;-1;28
-1:15.379:14.138:0.847;15.37931;14.137931;0.847313;-1;28
-1:15.034:14.207:0.889;15.034483;14.206897;0.888532;-1;28
-1:14.483:14.276:0.840;14.482759;14.275862;0.840057;-1;28
-1:15.241:14.276:1.077;15.241379;14.275862;1.076583;-1;28
-1:14.552:14.345:0.722;14.551724;14.344828;0.722344;-1;28
-1:15.310:14.345:0.825;15.310345;14.344828;0.825231;-1;28
-1:14.483:14.414:0.922;14.482759;14.413793;0.922167;-1;28
-1:15.241:14.414:1.062;15.241379;14.413793;1.061969;-1;28
-1:14.345:14.483:1.036;14.344828;14.482759;1.035972;-1;28
-1:15.103:14.483:1.009;15.103448;14.482759;1.008884;-1;28
-1:14.138:14.552:0.928;14.137931;14.551724;0.927812;-1;28
-1:14.897:14.552:1.008;14.896552;14.551724;1.007626;-1;28
-1:15.655:14.552:0.897;15.655172;14.551724;0.896941;-1;28
-1:14.621:14.621:0.819;14.62069;14.62069;0.819104;-1;28
-1:15.379:14.621:0.858;15.37931;14.62069;0.857902;-1;28
-1:14.276:14.690:0.910;14.275862;14.689655;0.909737;-1;28
-1:15.034:14.690:0.844;15.034483;14.689655;0.843972;-1;28
-1:15.793:14.690:0.954;15.793103;14.689655;0.953707;-1;28
-1:14.621:14.759:1.020;14.62069;14.758621;1.020272;-1;28
-1:15.379:14.759:0.873;15.37931;14.758621;0.873307;-1;28
-1:14.207:14.828:0.806;14.206897;14.827586;0.805934;-1;28
-1:14.966:14.828:0.901;14.965517;14.827586;0.900761;-1;28
-1:15.724:14.828:0.666;15.724138;14.827586;0.665601;-1;28
-1:14.552:14.897:0.865;14.551724;14.896552;0.864919;-1;28
-1:15.310:14.897:0.762;15.310345;14.896552;0.76163;-1;28
-1:14.138:14.966:0.737;14.137931;14.965517;0.736681;-1;28
-1:14.897:14.966:0.915;14.896552;14.965517;0.914657;-1;28
-1:15.655:14.966:0.871;15.655172;14.965517;0.871206;-1;28
-1:14.483:15.034:0.923;14.482759;15.034483;0.922777;-1;28
-1:15.241:15.034:1.067;15.241379;15.034483;1.066519;-1;28
-1:14.069:15.103:0.976;14.068966;15.103448;0.975845;-1;28
-1:14.828:15.103:0.864;14.827586;15.103448;0.864311;-1;28
-1:15.586:15.103:0.908;15.586207;15.103448;0.908471;-1;28
-1:14.414:15.172:1.019;14.413793;15.172414;1.018953;-1;28
-1:15.172:15.172:0.803;15.172414;15.172414;0.802633;-1;28
-1:15.931:15.172:0.878;15.931034;15.172414;0.878464;-1;28
-1:14.759:15.241:0.790;14.758621;15.241379;0.790394;-1;28
-1:15.517:15.241:1.026;15.517241;15.241379;1.025645;-1;28
-1:14.345:15.310:0.923;14.344828;15.310345;0.923496;-1;28
-1:15.103:15.310:0.885;15.103448;15.310345;0.884807;-1;28
-1:15.862:15.310:0.982;15.862069;15.310345;0.981627;-1;28
-1:14.759:15.379:0.835;14.758621;15.37931;0.834937;-1;28
-1:15.517:15.379:0.925;15.517241;15.37931;0.924832;-1;28
-1:14.483:15.448:0.859;14.482759;15.448276;0.859047;-1;28
-1:15.241:15.448:0.586;15.241379;15.448276;0.586315;-1;28
-1:14.276:15.517:0.835;14.275862;15.517241;0.83508;-1;28
-1:15.034:15.517:0.872;15.034483;15.517241;0.872312;-1;28
-1:15.793:15.517:0.790;15.793103;15.517241;0.790273;-1;28
-1:14.897:15.586:0.983;14.896552;15.586207;0.98343;-1;28
-1:15.655:15.586:0.530;15.655172;15.586207;0.529611;-1;28
-1:14.828:15.655:0.966;14.827586;15.655172;0.966194;-1;28
-1:15.586:15.655:0.852;15.586207;15.655172;0.851514;-1;28
-1:14.897:15.724:0.879;14.896552;15.724138;0.878622;-1;28
-1:15.655:15.724:0.896;15.655172;15.724138;0.896471;-1;28
-1:15.103:15.793:0.732;15.103448;15.793103;0.732277;-1;28
-1:14.759:15.862:1.111;14.758621;15.862069;1.11106;-1;28
-1:14.690:15.931:0.944;14.689655;15.931034;0.944366;-1;28
-1:30.800:30.000:1.407;30.8;30;1.406572;-1;28
-1:29.242:30.255:1.691;29.241877;30.255441;1.691247;-1;28
-1:30.637:29.516:1.568;30.636874;29.515861;1.567528;-1;28
-1:29.682:30.798:1.620;29.682192;30.797639;1.620437;-1;28
-1:30.046:29.143:1.483;30.046485;29.142639;1.482926;-1;28
-1:30.430:30.810:1.148;30.429644;30.810394;1.148157;-1;28
-1:29.334:29.369:1.182;29.334087;29.369214;1.182043;-1;28
-1:30.953:30.210:1.359;30.953047;30.209781;1.359181;-1;28
-1:29.030:30.106:1.323;29.029858;30.105509;1.322673;-1;28
-1:30.886:29.590:1.321;30.885668;29.590246;1.321415;-1;28
-1:29.419:30.856:1.167;29.419462;30.85623;1.167145;-1;28
-1:30.277:29.003:1.388;30.276753;29.003224;1.388339;-1;28
-1:30.292:31.053:1.162;30.292436;31.05326;1.162079;-1;28
-1:29.387:29.095:1.236;29.386564;29.09525;1.236078;-1;28
-1:31.045:30.484:1.218;31.045277;30.483596;1.21767;-1;28
-1:28.855:29.875:1.240;28.855027;29.875477;1.240035;-1;28
-1:31.125:29.752:1.037;31.124797;29.752413;1.036596;-1;28
-1:29.121:30.832:1.226;29.121295;30.832353;1.225833;-1;28
-1:30.567:28.931:1.212;30.566936;28.930646;1.211889;-1;28
-1:30.069:31.267:1.088;30.0687;31.267104;1.087997;-1;28
-1:29.530:28.821:0.963;29.530307;28.821161;0.963082;-1;28
-1:31.057:30.803:1.134;31.056882;30.803421;1.133896;-1;28
-1:28.742:29.576:0.679;28.741909;29.5761;0.679441;-1;28
-1:31.328:30.000:1.049;31.327586;30;1.049323;-1;28
-1:28.812:30.715:1.244;28.812219;30.714664;1.243999;-1;28
-1:30.897:28.943:0.755;30.897411;28.943486;0.755361;-1;28
-1:29.766:31.426:0.931;29.766253;31.425794;0.930778;-1;28
-1:29.766:28.574:0.900;29.766253;28.574206;0.899793;-1;28
-1:30.973:31.146:0.665;30.973312;31.145871;0.665068;-1;28
-1:28.712:29.225:0.651;28.71176;29.224891;0.651372;-1;28
-1:31.562:30.000:0.862;31.562069;30;0.861564;-1;28
-1:28.520:30.499:0.916;28.5197;30.498771;0.915655;-1;28
-1:31.244:29.055:0.713;31.243552;29.054676;0.71291;-1;28
-1:29.400:31.506:0.823;29.400121;31.505583;0.823098;-1;28
-1:30.088:28.382:0.867;30.087742;28.381687;0.867042;-1;28
-1:30.787:31.484:0.544;30.786603;31.483691;0.543683;-1;28
-1:28.781:28.845:0.654;28.780828;28.845139;0.653557;-1;28
-1:31.697:30.374:0.872;31.697299;30.373604;0.87209;-1;28
-1:28.272:30.188:0.817;28.272257;30.187903;0.817488;-1;28
-1:31.577:29.270:0.460;31.577303;29.270262;0.459541;-1;28
-1:28.992:31.487:0.423;28.991798;31.486986;0.422523;-1;28
-1:30.481:28.269:0.355;30.480628;28.268933;0.355039;-1;28
-1:30.496:31.788:0.658;30.496311;31.787551;0.658069;-1;28
-1:28.959:28.464:0.697;28.958901;28.464494;0.697471;-1;28
-1:31.737:30.804:0.087;31.736912;30.803581;0.087251;-1;28
-1:28.097:29.793:0.530;28.097426;29.793083;0.529624;-1;28
-1:31.869:29.589:0.460;31.86905;29.588591;0.459558;-1;28
-1:28.568:31.356:0.278;28.568036;31.356428;0.278444;-1;28
-1:30.924:28.257:0.447;30.923895;28.257349;0.446921;-1;28
-1:30.110:32.028:0.418;30.109958;32.028056;0.417841;-1;28
-1:29.248:28.113:0.598;29.248237;28.113216;0.598167;-1;28
-1:31.664:31.265:0.431;31.66356;31.264605;0.43096;-1;28
-1:28.020:29.333:0.302;28.019732;29.33277;0.302225;-1;28
-1:32.090:30.000:0.380;32.089655;30;0.379587;-1;28
-1:28.159:31.108:0.371;28.159234;31.107552;0.371166;-1;28
-1:31.391:28.363:-0.042;31.390764;28.362666;-0.041804;-1;28
-1:29.643:32.178:0.033;29.642964;32.177824;0.032513;-1;28
-1:29.643:27.822:0.144;29.642964;27.822176;0.144126;-1;28
-1:31.467:31.727:0.386;31.466665;31.726691;0.386089;-1;28
-1:28.059:28.832:0.173;28.058775;28.832004;0.173023;-1;28
-1:32.324:30.000:-0.041;32.324138;30;-0.041032;-1;28
-1:27.798:30.742:0.358;27.797523;30.742101;0.358327;-1;28
-1:31.850:28.593:0.394;31.85023;28.593492;0.394183;-1;28
-1:29.118:32.214:0.147;29.11805;32.213527;0.147027;-1;28
-1:30.129:27.621:-0.064;30.129;27.620736;-0.064008;-1;28
-1:31.144:32.157:-0.252;31.143563;32.156988;-0.251772;-1;28
-1:28.228:28.321:0.133;28.22757;28.321065;0.133278;-1;28
-1:32.442:30.537:0.292;32.441551;30.537426;0.292477;-1;28
-1:27.515:30.270:0.045;27.514655;30.270298;0.044676;-1;28
-1:32.269:28.950:-0.083;32.268939;28.950277;-0.083272;-1;28
-1:29.752:29.255:1.399;29.751724;29.255172;1.398528;-1;28
-1:29.697:29.310:1.234;29.696552;29.310345;1.234416;-1;28
-1:30.303:29.310:1.532;30.303448;29.310345;1.53205;-1;28
-1:30.028:29.366:1.651;30.027586;29.365517;1.650557;-1;28
-1:29.586:29.421:1.145;29.586207;29.42069;1.145135;-1;28
-1:30.193:29.421:1.384;30.193103;29.42069;1.383732;-1;28
-1:29.641:29.476:1.547;29.641379;29.475862;1.546752;-1;28
-1:30.248:29.476:1.398;30.248276;29.475862;1.397736;-1;28
-1:29.586:29.531:1.523;29.586207;29.531034;1.52295;-1;28
-1:30.193:29.531:1.492;30.193103;29.531034;1.491912;-1;28
-1:29.476:29.586:1.603;29.475862;29.586207;1.603412;-1;28
-1:30.083:29.586:1.210;30.082759;29.586207;1.210177;-1;28
-1:29.310:29.641:1.577;29.310345;29.641379;1.577038;-1;28
-1:29.917:29.641:1.259;29.917241;29.641379;1.258624;-1;28
-1:30.524:29.641:1.565;30.524138;29.641379;1.564639;-1;28
-1:29.697:29.697:1.673;29.696552;29.696552;1.672526;-1;28
-1:30.303:29.697:1.373;30.303448;29.696552;1.372531;-1;28
-1:29.421:29.752:1.348;29.42069;29.751724;1.347827;-1;28
-1:30.028:29.752:1.406;30.027586;29.751724;1.406214;-1;28
-1:30.634:29.752:1.495;30.634483;29.751724;1.494508;-1;28
-1:29.697:29.807:1.546;29.696552;29.806897;1.545972;-1;28
-1:30.303:29.807:1.359;30.303448;29.806897;1.359046;-1;28
-1:29.366:29.862:1.291;29.365517;29.862069;1.290649;-1;28
-1:29.972:29.862:1.508;29.972414;29.862069;1.508045;-1;28
-1:30.579:29.862:1.487;30.57931;29.862069;1.486575;-1;28
-1:29.641:29.917:1.351;29.641379;29.917241;1.350564;-1;28
-1:30.248:29.917:1.481;30.248276;29.917241;1.480814;-1;28
-1:29.310:29.972:1.509;29.310345;29.972414;1.509149;-1;28
-1:29.917:29.972:1.289;29.917241;29.972414;1.289369;-1;28
-1:30.524:29.972:1.690;30.524138;29.972414;1.69049;-1;28
-1:29.586:30.028:1.142;29.586207;30.027586;1.14227;-1;28
-1:30.193:30.028:1.295;30.193103;30.027586;1.295087;-1;28
-1:29.255:30.083:1.403;29.255172;30.082759;1.403074;-1;28
-1:29.862:30.083:1.485;29.862069;30.082759;1.485013;-1;28
-1:30.469:30.083:1.442;30.468966;30.082759;1.442375;-1;28
-1:29.531:30.138:1.534;29.531034;30.137931;1.534323;-1;28
-1:30.138:30.138:1.313;30.137931;30.137931;1.313485;-1;28
-1:30.745:30.138:1.069;30.744828;30.137931;1.069206;-1;28
-1:29.807:30.193:1.452;29.806897;30.193103;1.451681;-1;28
-1:30.414:30.193:1.099;30.413793;30.193103;1.098881;-1;28
-1:29.476:30.248:1.410;29.475862;30.248276;1.410391;-1;28
-1:30.083:30.248:1.502;30.082759;30.248276;1.501903;-1;28
-1:30.690:30.248:1.220;30.689655;30.248276;1.220104;-1;28
-1:29.807:30.303:1.280;29.806897;30.303448;1.279647;-1;28
-1:30.414:30.303:1.584;30.413793;30.303448;1.584317;-1;28
-1:29.586:30.359:1.082;29.586207;30.358621;1.081614;-1;28
-1:30.193:30.359:1.132;30.193103;30.358621;1.132065;-1;28
-1:29.421:30.414:1.527;29.42069;30.413793;1.527183;-1;28
-1:30.028:30.414:1.507;30.027586;30.413793;1.50663;-1;28
-1:30.634:30.414:1.622;30.634483;30.413793;1.621734;-1;28
-1:29.917:30.469:1.583;29.917241;30.468966;1.582554;-1;28
-1:30.524:30.469:1.425;30.524138;30.468966;1.424807;-1;28
-1:29.862:30.524:1.692;29.862069;30.524138;1.692258;-1;28
-1:30.469:30.524:1.098;30.468966;30.524138;1.098118;-1;28
-1:29.917:30.579:1.511;29.917241;30.57931;1.511416;-1;28
-1:30.524:30.579:1.214;30.524138;30.57931;1.214047;-1;28
-1:30.083:30.634:1.246;30.082759;30.634483;1.246375;-1;28
-1:29.807:30.690:1.511;29.806897;30.689655;1.511211;-1;28
-1:29.752:30.745:1.245;29.751724;30.744828;1.24461;-1;28
-1:5.700:32.000:1.006;5.7;32;1.006201;-1;28
-1:4.337:32.224:1.193;4.336643;32.223511;1.193007;-1;28
-1:5.557:31.576:0.919;5.557265;31.576378;0.919198;-1;28
-1:4.724:32.692:0.877;4.724311;32.691927;0.876744;-1;28
-1:5.040:31.256:1.014;5.040324;31.256265;1.014147;-1;28
-1:5.370:32.698:1.024;5.369881;32.69767;1.023737;-1;28
-1:4.427:31.457:1.110;4.426714;31.456955;1.109707;-1;28
-1:5.815:32.179:1.050;5.814973;32.179389;1.050255;-1;28
-1:4.170:32.090:0.941;4.170409;32.090223;0.941373;-1;28
-1:5.757:31.650:0.923;5.757356;31.64961;0.922604;-1;28
-1:4.507:32.728:0.972;4.506542;32.727795;0.972182;-1;28
-1:5.235:31.153:0.818;5.23524;31.152741;0.818388;-1;28
-1:5.247:32.890:0.691;5.247233;32.890453;0.691372;-1;28
-1:4.481:31.235:0.874;4.481386;31.235101;0.873576;-1;28
-1:5.879:32.407:0.828;5.879409;32.406858;0.828493;-1;28
-1:4.037:31.895:0.687;4.036715;31.895236;0.686512;-1;28
-1:5.946:31.792:0.853;5.946312;31.791701;0.853148;-1;28
-1:4.264:32.697:0.682;4.263991;32.697185;0.681672;-1;28
-1:5.475:31.104:0.754;5.474869;31.104302;0.754094;-1;28
-1:5.057:33.057:0.890;5.057313;33.057068;0.890314;-1;28
-1:4.608:31.017:0.699;4.608164;31.016566;0.698567;-1;28
-1:5.878:32.668:0.760;5.878448;32.667778;0.759657;-1;28
-1:3.954:31.648:0.667;3.954314;31.647667;0.666665;-1;28
-1:6.103:32.000:0.395;6.103448;32;0.394843;-1;28
-1:4.016:32.592:0.530;4.016092;32.591998;0.529865;-1;28
-1:5.743:31.125:0.459;5.743378;31.124828;0.459219;-1;28
-1:4.807:33.177:0.548;4.806977;33.177386;0.548236;-1;28
-1:4.807:30.823:0.496;4.806977;30.822614;0.496113;-1;28
-1:5.801:32.944:0.580;5.80142;32.943504;0.58039;-1;28
-1:3.939:31.362:0.607;3.93927;31.36178;0.607096;-1;28
-1:6.283:32.000:0.506;6.282759;32;0.505897;-1;28
-1:3.784:32.410:0.412;3.78439;32.409587;0.412317;-1;28
-1:6.021:31.224:0.539;6.021195;31.223708;0.539088;-1;28
-1:4.509:33.233:0.466;4.50861;33.233297;0.465823;-1;28
-1:5.072:30.674:0.466;5.071874;30.674361;0.466026;-1;28
-1:5.643:33.213:0.440;5.64285;33.212544;0.439569;-1;28
-1:4.004:31.056:0.484;4.003634;31.056192;0.483697;-1;28
-1:6.384:32.305:0.408;6.384107;32.304665;0.407874;-1;28
-1:3.591:32.153:0.482;3.591067;32.153231;0.481733;-1;28
-1:6.286:31.405:0.426;6.286253;31.404916;0.426374;-1;28
-1:4.180:33.210:0.427;4.179506;33.210138;0.42665;-1;28
-1:5.391:30.591:0.380;5.391145;30.591223;0.379894;-1;28
-1:5.403:33.452:0.255;5.403138;33.45197;0.255314;-1;28
-1:4.154:30.753:0.465;4.154349;30.752758;0.4652;-1;28
-1:6.408:32.652:0.093;6.408307;32.651552;0.092824;-1;28
-1:3.457:31.832:0.440;3.457372;31.832229;0.440393;-1;28
-1:6.515:31.666:0.447;6.515446;31.666425;0.44725;-1;28
-1:3.841:33.098:0.027;3.840911;33.097948;0.027258;-1;28
-1:5.748:30.589:0.316;5.747838;30.589427;0.316459;-1;28
-1:5.089:33.639:0.468;5.088862;33.638972;0.468458;-1;28
-1:4.392:30.475:0.402;4.392463;30.475197;0.401702;-1;28
-1:6.342:33.020:0.116;6.342378;33.020449;0.115765;-1;28
-1:3.402:31.462:0.130;3.402061;31.461592;0.12957;-1;28
